岗位名称,技能词1,特征值1,技能词2,特征值2,技能词3,特征值3,技能词4,特征值4,技能词5,特征值5,技能词6,特征值6,技能词7,特征值7,技能词8,特征值8,技能词9,特征值9,技能词10,特征值10
3D设计师,3dsMAX,60.72991003236207,MAYA,36.54438431513611,美术功底,34.64713590969897,Zbrush,19.432408919172563,Unity3D引,15.97088759601611,设计功底,15.614393709717683,手绘板绘制,13.992925430382025,Photos,13.66330080197252,审美力,12.253776238366132,造型功底,10.131073734553233
Android客户端开发工程师,Java底,71.46996804857059,数据结构,58.02301541830972,AndroidUI框架,43.75247066918351,swift,26.83542960763056,C++编程能力,23.16855752247748,编程习惯,19.949251357465094,Android,19.883229207182065,Kotlin语言,19.316088060919867,HTTP协议6,17.676234723126985,java语言,17.641990803145532
UI设计师,Photos,60.200145037528756,美术功底,46.083898828039416,illustrator,44.227687057225374,Skecthup,42.53333037513896,审美力,29.072180833751553,figma,18.704628624234306,美术基础,15.30551829867767,色彩感觉能力,13.168262713415771,手绘板绘制,12.856011648069499,专业美术基础,12.727922061357852
产品运营,互联网游戏,8.48528137423857,数据分析处理能力,8.302969541699543,文案功底,7.077440697084212,客户视角,7.071067811865475,互联网运营实习经验,6.47276822481175,学习能力,6.040117725349874,组织沟通,5.879865580582433,游戏经验,5.773016547695015,互联网产品,5.534662704395542,逻辑思考力,4.921843692057718
内容运营,知识基础,16.97056274847714,营销-策划-推广能力,16.97056274847714,文字功底,14.379713018374185,思想成熟,11.974741702262051,阅读量大,11.696713953005322,宏观思维,11.107983807303942,非文学类书籍阅读基础,10.182337649086284,内容能力,10.044102808458831,文字编辑功底,9.36304172171316,公众号运营,7.685493547798366
农业管理储备员/农业管理储备干部,强烈成功欲望,44.30253610555197,团队协作意识,32.607023627428255,目标敏感,28.111406483119968,学习能力,20.599449947794543,半年以上车间实习经验,16.97056274847714,offic办公软件,12.150939158227889,抗压性,12.10214541982799,沟通表达理,10.297101816336948,英语运用能力,9.75123923748498,沟通能力,8.656245041175493
商务司机,普通话标准,8.812141690085802,三观正,5.517455015551977,知识学习,4.242640687119286,项目公关,4.242640687119286,客情维护能力,4.242640687119286,口齿清晰,4.066759830190485,性格坚韧,4.033802394508534,市场开拓能力,3.9767847047278475,销售意识,3.811830221218198,开发新客户,3.654800681845663
商务总监/商务经理/商务专员,销售思维,17.49302292111056,商务谈判,9.95826556246246,出发思考,6.555287537608676,职业素质,6.1756054424051285,进销存系统,6.010407640085654,沟通交互,5.948282704994652,商务沟通谈判能力,4.242640687119286,英语书面水平,4.242640687119286,医药专业背景,4.242640687119286,逻辑性,4.19366548167493
客户代表/大客户代表/客户经理,敬业务实,25.455844122715714,基本素质,25.45584412271571,强烈成功欲望,15.636189213724226,输出能力,13.706871862318364,年轻人,13.576450198781714,亲和؜力,12.896628796801666,语言表达,12.005975204155034,普通话标准,11.346012954355544,人际交往,10.9509036573856,服务意识足,10.914951055421922
平面设计师,美术功底,42.1566887469169,Photos,36.59546444177097,illustrator,30.316856696337204,平面设计用软件,29.8823453842531,平面设计技,25.38558024911359,活动影像拍摄,17.356257356397077,美术基础,16.82805676817964,CorelDRAW,14.446460162912242,创意能力,11.560025418935505,CDR,11.533067675338522
新媒体运营/新媒体运营助理,文字功底,61.939519411956525,小红书,46.77173896787166,文案功底,39.912778241021385,新媒体运营工作经验,34.637485760871336,创意能力,23.830526151710835,移动互联网行业,23.303339978040114,审美力,21.59883437013535,知识基础,21.213203435596423,热点感知能力,21.213203435596423,视频混剪,20.67274144858421
测试开发工程师,Java底,97.35535194428675,C++编程能力,60.63589025074327,python程序,52.51387600749553,理论基础知识,43.40330337719482,Xshell,28.654713230092597,linux操作命令4,25.714287286999717,Mysql的设计,25.052509645205554,数据结构,23.17059267993516,scapy,21.598898043516364,测试工作,18.513341180156882
电商顾问/电商客服,打字能力,17.556538109363725,跨部门问题协作解决能力,12.727922061357857,基础护肤化妆知识,12.727922061357857,计算机操作3,12.727922061357857,社交控,12.727922061357857,网络平台,12.727922061357857,热衷网购,10.909647481163878,主动性销售能力,10.182337649086286,新媒体平台,9.545941546018392,服务意识足,9.28318805672545
硬件工程师,数字电,72.29475979233561,模拟电路,48.03747794465248,Cadenceirun,40.337422995258386,数字滤波器,34.71090586048407,ARM平,30.67818896987205,AltiumDesigner,23.662169753227126,模拟电路设计经验,23.08750480365343,DSP应用,19.29097045214807,PADS,17.24433771423432,PCB绘制软件,16.199363051923022
社交媒体运营/抖音运营/微信运营/知乎运营/小红书运营,小红书,13.802789745999227,文字功底,11.956384490121916,文案功底,9.24552992471212,新媒体运营工作经验,8.117450164090416,移动互联网行业,5.403673038386113,高敏感度,4.699744644597761,人群运营能力,4.683432063039202,审美力,4.620071523023604,运营规则机制2.眼光独到,4.242640687119285,策略思,4.242640687119285
编辑,学科功底,24.80946122278104,英汉翻译能力,16.97056274847714,文字功底,10.096775528657252,知识储备,7.726812557365297,热爱文字工作,7.071067811865475,资料检索能力,6.788225099390856,新闻敏感度,6.7555936453728505,小红书,5.521115898399691,文案基础,5.290944403850693,外语阅读能力,5.091168824543142
行业研究员,研究能力,18.331547641335856,行业研究,15.212035398224247,合成产物分离,14.672465709620859,法律专业知识,12.748955415272011,数量分析能力,12.661727849041057,逻辑思考力,9.65615684574339,分析研究,9.04779077867928,各种制剂设备原理,8.48528137423857,分子细胞生物实验基础,8.48528137423857,素养4,8.48528137423857
行政专员/行政助理,正形象气质,56.303648033668985,沟通反馈意识,55.66054208734882,亲和؜力,28.04805207912524,团队协作意识,25.87895466768426,文字功底,25.600343632498106,接待礼仪,17.114208032467815,问题意识,16.776311697202253,普通话标准,15.544554721048133,高160cm,15.359517291475349,服务意识足,15.258222474815186
软件测试工程师,Java底,70.40482260902607,理论基础知识,65.32082973609089,软硬件测试流程,55.275971078125465,C++编程能力,37.58597660414967,Mysql的设计,30.59183277282478,python程序,30.47460610830256,TCP,29.750487118228566,测试流程,28.07714757096614,测试理论,27.87179229176975,linux操作命令4,27.496651598703906
